metric,variant,x,mean,sem,n_seeds
episode/collective_reward_mean,IPPO,6888.160535117057,2.6882748245574803,0.1650179156119699,3
episode/collective_reward_mean,IPPO,6937.9264214046825,2.7204753518136404,0.18717833664987887,3
episode/collective_reward_mean,IPPO,6987.692307692308,2.6592246982676717,0.21111580701556035,3
episode/collective_reward_mean,IPPO,7037.458193979934,2.576428345530651,0.2156824792646878,3
episode/collective_reward_mean,IPPO,7087.224080267559,2.492048504902932,0.20119338487245172,3
episode/collective_reward_mean,IPPO,7136.989966555184,2.4328883114144455,0.17691832066202143,3
episode/collective_reward_mean,IPPO,7186.75585284281,2.4393448374618227,0.1425417874000184,3
episode/collective_reward_mean,IPPO,7236.521739130435,2.4797316850857896,0.09759192974572965,3
episode/collective_reward_mean,IPPO,7286.287625418061,2.5385040835152424,0.04801026761292923,3
episode/collective_reward_mean,IPPO,7336.053511705686,2.5782400309341167,0.041390158137221016,3
episode/collective_reward_mean,IPPO,7385.819397993311,2.5434117666095224,0.05969800482801059,3
episode/collective_reward_mean,IPPO,7435.585284280937,2.5391790220615893,0.05700634838878167,3
episode/collective_reward_mean,IPPO,7485.351170568562,2.5833239238278125,0.025185618986604368,3
episode/collective_reward_mean,IPPO,7535.117056856187,2.625414114608839,0.0021940462047025425,3
episode/collective_reward_mean,IPPO,7584.8829431438135,2.595032041786484,0.053291897987470783,3
episode/collective_reward_mean,IPPO,7634.648829431439,2.552991079401136,0.10059250339537841,3
episode/collective_reward_mean,IPPO,7684.414715719064,2.517839590041276,0.12213779205469125,3
episode/collective_reward_mean,IPPO,7734.18060200669,2.50534598367917,0.12808600824750266,3
episode/collective_reward_mean,IPPO,7783.946488294315,2.552932361667926,0.12568847444351966,3
episode/collective_reward_mean,IPPO,7833.71237458194,2.6195391717387717,0.152564924399321,3
episode/collective_reward_mean,IPPO,7883.478260869566,2.6894498798548576,0.2098942020902556,3
episode/collective_reward_mean,IPPO,7933.244147157191,2.736682324791398,0.260858994345246,3
episode/collective_reward_mean,IPPO,7983.010033444816,2.702304333559342,0.2508830701356403,3
episode/collective_reward_mean,IPPO,8032.775919732442,2.6583485421645907,0.2235365306164129,3
episode/collective_reward_mean,IPPO,8082.541806020067,2.629063762979914,0.18504391227587838,3
episode/collective_reward_mean,IPPO,8132.307692307692,2.6082769757366657,0.16139957153667228,3
